-10.16,-0.00
-10.16,0.00
-10.16,-0.00
-10.16,-0.00
-10.16,-0.00
-10.16,-0.00
-10.16,0.00
-10.16,-0.01
-10.16,0.04
-10.16,0.15
-10.16,0.17
-10.16,0.55
-10.16,1.51
-10.16,3.94
-10.16,6.12
-3.95,6.72
-3.24,6.28
-3.24,2.12
-3.24,0.41
-3.24,0.21
-3.24,0.12
-3.24,-0.04
-3.24,0.03
-3.24,0.03
-3.24,0.03
-3.24,0.03
-3.24,0.03
-3.24,0.03
-3.24,0.03
-3.24,0.03
-3.24,0.03
-3.24,0.03
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,-0.00
-10.16,0.00
-10.16,-0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,-0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,-0.00
-10.16,0.00
-10.16,-0.00
-10.16,-0.00
-10.16,0.00
-10.16,0.00
-10.16,-0.00
-10.16,0.00
-10.16,-0.00
-10.16,-0.00
-10.16,-0.00
-10.16,-0.00
-10.16,0.00
-10.16,-0.00
-10.16,-0.00
-10.16,0.00
-10.16,-0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,-0.00
-10.16,-0.00
-10.16,0.00
-10.16,-0.00
-10.16,-0.00
-10.16,-0.00
-10.16,0.00
-10.16,0.00
-10.16,0.00
-10.16,-0.00
-10.16,0.00
-10.16,-0.00
-10.16,-0.00
-10.16,-0.00
-10.16,0.00
-10.16,-0.00
-10.16,-0.00
-10.16,-0.00
-10.16,0.00
-10.16,0.00
-10.16,-0.00
-10.16,0.00
-10.16,0.00
-10.16,-0.00
-10.16,-0.00
-10.16,0.00
-10.16,-0.00
-10.16,-0.00
-10.16,0.00
-10.16,0.00
-10.16,-0.00
-10.16,0.00
-10.16,-0.00
-10.16,-0.00
-10.16,-0.00
-10.16,-0.00
-10.16,-0.00
